PRECIOS INDEX MES;;;;;;;;;;;;PRECIOS INDEX POTENCIA;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.;;SISTEMA;CIA;PRODUCTO;PRODUCTO CIA;TARIFA;P1;P2;P3;P4;P5;P6
PENINSULA;6.2TD;ACCIONA;01/10/2022;Tramontana+;0,0000000 €;0,0000000 €;0,0000000 €;0,1667503 €;0,1625946 €;0,1644572 €;;;;;;;;;;;;
PENINSULA;2.0TD;ACCIONA;01/09/2022;Tramontana+;0,2664101 €;0,2198708 €;0,1978150 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;ACCIONA;01/09/2022;Tramontana+;0,0000000 €;0,0000000 €;0,2082761 €;0,2001683 €;0,0000000 €;0,1971810 €;;;;;;;;;;;;
PENINSULA;6.1TD;ACCIONA;01/09/2022;Tramontana+;0,0000000 €;0,0000000 €;0,1888746 €;0,1832364 €;0,0000000 €;0,1794549 €;;;;;;;;;;;;
PENINSULA;6.2TD;ACCIONA;01/09/2022;Tramontana+;0,0000000 €;0,0000000 €;0,1796789 €;0,1771189 €;0,0000000 €;0,1749705 €;;;;;;;;;;;;
PENINSULA;2.0TD;ACCIONA;01/08/2022;Tramontana+;0,2826986 €;0,2362337 €;0,2145117 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
PENINSULA;3.0TD;ACCIONA;01/08/2022;Tramontana+;0,0000000 €;0,0000000 €;0,2244664 €;0,2163460 €;0,0000000 €;0,2138777 €;;;;;;;;;;;;
PENINSULA;6.1TD;ACCIONA;01/08/2022;Tramontana+;0,0000000 €;0,0000000 €;0,2037534 €;0,1981109 €;0,0000000 €;0,1946240 €;;;;;;;;;;;;
PENINSULA;6.2TD;ACCIONA;01/08/2022;Tramontana+;0,0000000 €;0,0000000 €;0,1943486 €;0,1917985 €;0,0000000 €;0,1897987 €;;;;;;;;;;;;
PENINSULA;2.0TD;ACCIONA;01/07/2022;Tramontana+;0,2682841 €;0,2217534 €;0,1997360 €;0,0000000 €;0,0000000 €;0,0000000 €;;;;;;;;;;;;
